symbol,sector,close,high,low,p,r1,r2,r3,r4,r5,s1,s2,s3,s4,s5,opening_high,opening_low,breaking_level,breaking_type,timestamp,breakout_timestamp,status
TECHM,Information Technology,1440.9,1444.7,1440.7,1432.3333333333333,1456.6666666666665,1473.7333333333333,1498.0666666666666,1522.4,1546.7333333333327,1415.2666666666664,1390.9333333333332,1373.8666666666663,1356.7999999999993,1339.7333333333327,1456.5,1441.1,-,-,2025-04-24T11:50:00+05:30,-,-
IRCTC,Consumer Services,777.0,777.4,777.0,778.35,793.7,802.45,817.8000000000001,833.1500000000001,848.5,769.6,754.25,745.5,736.75,728.0,785.0,779.1,-,-,2025-04-24T11:50:00+05:30,-,-
HINDALCO,Metals & Mining,627.45,627.75,627.35,627.6,634.5,639.9,646.8,653.7,660.5999999999999,622.2,615.3000000000001,609.9000000000001,604.5000000000002,599.1000000000001,631.65,627.8,-,-,2025-04-24T11:50:00+05:30,-,-
TORNTPOWER,Power,1604.2,1604.4,1603.4,1598.7666666666664,1625.6333333333328,1641.6666666666663,1668.5333333333326,1695.3999999999987,1722.2666666666655,1582.733333333333,1555.8666666666666,1539.833333333333,1523.7999999999997,1507.7666666666664,1616.7,1599.8,-,-,2025-04-24T11:50:00+05:30,-,-
IOC,Oil Gas & Consumable Fuels,138.37,138.42,138.31,137.53333333333333,139.29666666666665,140.94333333333333,142.70666666666665,144.46999999999997,146.2333333333333,135.88666666666666,134.12333333333333,132.47666666666666,130.83000000000004,129.18333333333328,138.74,137.31,-,-,2025-04-24T11:50:00+05:30,-,-
NESTLEIND,Fast Moving Consumer Goods,2418.1,2427.5,2397.4,2425.1,2450.2,2467.0,2492.1,2517.199999999999,2542.2999999999993,2408.2999999999997,2383.2,2366.3999999999996,2349.5999999999985,2332.7999999999993,2458.3,2425.8,R2,Long,2025-04-24T11:50:00+05:30,2025-04-24T11:40:00+05:30,Confirmed
PERSISTENT,Information Technology,5300.0,5305.0,5295.5,5148.5,5264.0,5364.5,5480.0,5595.5,5711.0,5048.0,4932.5,4832.0,4731.5,4631.0,5353.0,5262.0,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T09:50:00+05:30,Confirmed
KOTAKBANK,Financial Services,2225.6,2225.6,2225.0,2245.6666666666665,2271.333333333333,2315.6666666666665,2341.333333333333,2367.0,2392.666666666666,2201.333333333333,2175.6666666666665,2131.333333333333,2087.0,2042.666666666666,2236.8,2213.7,-,-,2025-04-24T11:50:00+05:30,-,-
ADANIENSOL,Power,947.9,948.6,947.5,927.5166666666668,953.4333333333335,968.0666666666667,993.9833333333335,1019.9000000000001,1045.816666666667,912.8833333333336,886.9666666666668,872.3333333333336,857.7000000000003,843.0666666666671,950.0,935.0,-,-,2025-04-24T11:50:00+05:30,-,-
UNIONBANK,Financial Services,128.1,128.23,128.02,127.96666666666665,130.83333333333331,132.36666666666667,135.23333333333332,138.10000000000002,140.96666666666664,126.43333333333331,123.56666666666665,122.0333333333333,120.5,118.96666666666664,129.95,128.92,-,-,2025-04-24T11:50:00+05:30,-,-
BIOCON,Healthcare,327.9,328.0,327.8,336.09999999999997,339.0999999999999,342.49999999999994,345.4999999999999,348.4999999999999,351.4999999999998,332.69999999999993,329.7,326.29999999999995,322.9,319.4999999999998,335.0,326.2,-,-,2025-04-24T11:50:00+05:30,-,-
HINDPETRO,Oil Gas & Consumable Fuels,388.95,389.25,388.9,390.6166666666666,397.3833333333332,405.9666666666666,412.7333333333332,419.4999999999998,426.2666666666664,382.03333333333325,375.26666666666665,366.6833333333333,358.1,349.51666666666665,392.95,388.8,-,-,2025-04-24T11:50:00+05:30,-,-
MANKIND,Healthcare,2574.3,2575.5,2573.4,2551.2000000000003,2580.7000000000007,2615.9000000000005,2645.400000000001,2674.9000000000015,2704.4000000000015,2516.0000000000005,2486.5,2451.3,2416.0999999999995,2380.9000000000005,2559.0,2535.0,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T10:05:00+05:30,Confirmed
INFY,Information Technology,1478.4,1479.1,1477.9,1467.4333333333332,1495.2666666666664,1515.6333333333332,1543.4666666666665,1571.3000000000002,1599.1333333333332,1447.0666666666664,1419.2333333333331,1398.8666666666663,1378.4999999999995,1358.1333333333323,1473.3,1461.5,-,-,2025-04-24T11:50:00+05:30,-,-
JSWENERGY,Power,506.85,507.35,506.8,509.48333333333335,514.3666666666667,519.8833333333333,524.7666666666667,529.6499999999999,534.5333333333333,503.9666666666667,499.08333333333337,493.5666666666667,488.04999999999995,482.5333333333333,512.6,508.15,-,-,2025-04-24T11:50:00+05:30,-,-
ICICIPRULI,Financial Services,604.0,604.1,603.7,602.4333333333333,614.3166666666666,621.6333333333333,633.5166666666667,645.3999999999999,657.2833333333333,595.1166666666666,583.2333333333332,575.9166666666665,568.5999999999997,561.2833333333331,610.0,603.05,-,-,2025-04-24T11:50:00+05:30,-,-
VBL,Fast Moving Consumer Goods,539.0,539.65,538.8,550.6833333333334,556.2666666666668,563.3833333333333,568.9666666666667,574.55,580.1333333333334,543.5666666666668,537.9833333333335,530.8666666666669,523.7500000000005,516.6333333333337,553.2,548.5,S1,Short,2025-04-24T11:50:00+05:30,2025-04-24T10:05:00+05:30,Confirmed
OBEROIRLTY,Realty,1680.0,1680.9,1679.0,1704.7,1733.3000000000002,1760.6000000000001,1789.2000000000003,1817.800000000001,1846.4000000000005,1677.4,1648.8,1621.5,1594.2000000000003,1566.9000000000005,1708.0,1686.2,-,-,2025-04-24T11:50:00+05:30,-,-
ASHOKLEY,Capital Goods,230.06,230.13,229.9,228.35333333333332,233.70666666666665,236.73333333333332,242.08666666666664,247.43999999999994,252.7933333333333,225.32666666666665,219.97333333333333,216.94666666666666,213.91999999999996,210.89333333333332,231.25,229.2,-,-,2025-04-24T11:50:00+05:30,-,-
HUDCO,Financial Services,230.3,230.42,230.23,231.36666666666665,238.3833333333333,245.31666666666666,252.33333333333331,259.34999999999997,266.3666666666667,224.43333333333328,217.41666666666663,210.48333333333326,203.54999999999984,196.61666666666656,232.6,230.44,-,-,2025-04-24T11:50:00+05:30,-,-
AUBANK,Financial Services,678.8,679.25,678.0,651.7833333333334,683.5666666666668,701.6833333333334,733.4666666666668,765.2500000000005,797.0333333333338,633.6666666666669,601.8833333333334,583.7666666666669,565.6500000000005,547.5333333333338,667.25,655.6,-,-,2025-04-24T11:50:00+05:30,-,-
BDL,Capital Goods,1425.4,1426.9,1424.5,1418.0333333333335,1448.266666666667,1469.2333333333336,1499.4666666666672,1529.7000000000007,1559.9333333333343,1397.066666666667,1366.8333333333335,1345.866666666667,1324.9000000000005,1303.9333333333343,1455.0,1423.0,-,-,2025-04-24T11:50:00+05:30,-,-
DIXON,Consumer Durables,16527.0,16540.0,16518.0,16662.333333333332,17013.666666666664,17420.333333333332,17771.666666666664,18123.0,18474.33333333333,16255.666666666664,15904.333333333332,15497.666666666664,15091.0,14684.333333333328,16610.0,16408.0,-,-,2025-04-24T11:50:00+05:30,-,-
OLAELEC,Automobile and Auto Components,53.14,53.2,53.1,52.333333333333336,53.80666666666667,55.06333333333334,56.536666666666676,58.01000000000002,59.48333333333335,51.07666666666667,49.60333333333333,48.346666666666664,47.08999999999999,45.83333333333334,53.69,52.42,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T10:05:00+05:30,Confirmed
BAJAJHFL,Financial Services,133.7,133.74,133.7,130.9333333333333,133.44666666666663,135.01333333333332,137.52666666666664,140.03999999999996,142.55333333333328,129.36666666666662,126.8533333333333,125.2866666666666,123.71999999999991,122.1533333333332,136.96,134.5,-,-,2025-04-24T11:50:00+05:30,-,-
IRFC,Financial Services,134.9,135.0,134.86,132.9,136.57000000000002,138.78000000000003,142.45000000000005,146.12000000000012,149.79000000000008,130.69,127.01999999999998,124.80999999999997,122.60000000000002,120.38999999999999,136.49,135.0,-,-,2025-04-24T11:50:00+05:30,-,-
MFSL,Financial Services,1238.0,1238.1,1237.6,1236.4333333333334,1248.7666666666669,1256.5333333333335,1268.866666666667,1281.2000000000007,1293.5333333333338,1228.6666666666667,1216.3333333333333,1208.5666666666666,1200.7999999999997,1193.0333333333333,1247.9,1229.7,-,-,2025-04-24T11:50:00+05:30,-,-
ICICIGI,Financial Services,1882.3,1882.7,1881.4,1868.4666666666665,1894.5333333333328,1909.0666666666664,1935.1333333333328,1961.199999999999,1987.2666666666655,1853.933333333333,1827.8666666666666,1813.333333333333,1798.7999999999997,1784.2666666666655,1883.1,1866.4,-,-,2025-04-24T11:50:00+05:30,-,-
MRF,Automobile and Auto Components,128360.0,128360.0,128240.0,128003.33333333333,129356.66666666666,130733.33333333333,132086.66666666666,133440.0,134793.3333333333,126626.66666666666,125273.33333333333,123896.66666666666,122520.0,121143.33333333331,128200.0,127555.0,-,-,2025-04-24T11:50:00+05:30,-,-
MUTHOOTFIN,Financial Services,2172.6,2174.3,2170.7,2217.5333333333333,2260.7666666666664,2330.133333333333,2373.3666666666663,2416.6000000000004,2459.833333333332,2148.1666666666665,2104.9333333333334,2035.5666666666666,1966.1999999999998,1896.833333333333,2222.7,2185.5,-,-,2025-04-24T11:50:00+05:30,-,-
VEDL,Metals & Mining,426.6,427.4,426.5,416.1666666666667,421.73333333333335,425.26666666666665,430.8333333333333,436.39999999999986,441.9666666666667,412.6333333333334,407.0666666666667,403.5333333333334,400.0000000000001,396.4666666666669,419.4,416.5,R2,Long,2025-04-24T11:50:00+05:30,2025-04-24T10:50:00+05:30,Confirmed
BAJFINANCE,Financial Services,9305.0,9307.5,9301.0,9273.833333333334,9397.666666666668,9472.333333333334,9596.166666666668,9720.0,9843.833333333336,9199.166666666668,9075.333333333334,9000.666666666668,8926.0,8851.333333333336,9660.0,9390.5,-,-,2025-04-24T11:50:00+05:30,-,-
TATASTEEL,Metals & Mining,141.34,141.35,141.26,139.99333333333334,142.66666666666669,144.17333333333335,146.8466666666667,149.52000000000004,152.19333333333338,138.48666666666668,135.81333333333333,134.30666666666667,132.8,131.29333333333335,141.68,140.28,-,-,2025-04-24T11:50:00+05:30,-,-
BANKBARODA,Financial Services,253.39,253.49,253.18,250.94333333333336,254.3266666666667,257.1833333333334,260.5666666666667,263.95,267.33333333333337,248.0866666666667,244.70333333333335,241.8466666666667,238.9899999999999,236.13333333333333,255.45,250.51,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T09:40:00+05:30,Confirmed
AXISBANK,Financial Services,1208.9,1209.0,1207.4,1210.6000000000001,1226.3000000000002,1245.7,1261.4,1277.1,1292.8000000000002,1191.2000000000003,1175.5000000000002,1156.1000000000004,1136.7000000000003,1117.3000000000006,1213.5,1199.1,-,-,2025-04-24T11:50:00+05:30,-,-
JINDALSTEL,Metals & Mining,910.55,911.15,910.25,911.2333333333332,929.8166666666665,940.5833333333333,959.1666666666665,977.75,996.333333333333,900.4666666666665,881.8833333333332,871.1166666666664,860.3499999999999,849.583333333333,920.95,911.85,-,-,2025-04-24T11:50:00+05:30,-,-
EXIDEIND,Automobile and Auto Components,382.75,383.0,382.4,381.40000000000003,385.6000000000001,390.40000000000003,394.6000000000001,398.8000000000002,403.0000000000002,376.6000000000001,372.40000000000003,367.6000000000001,362.8000000000002,358.0000000000002,384.0,380.3,-,-,2025-04-24T11:50:00+05:30,-,-
HINDUNILVR,Fast Moving Consumer Goods,2337.9,2339.8,2333.5,2418.4,2443.4,2463.0,2488.0,2513.0,2538.0,2398.8,2373.8,2354.2000000000003,2334.6000000000004,2315.0,2438.0,2416.1,-,-,2025-04-24T11:50:00+05:30,-,-
PAGEIND,Textiles,45290.0,45295.0,45280.0,45866.666666666664,46428.33333333333,46921.666666666664,47483.33333333333,48045.0,48606.66666666666,45373.33333333333,44811.666666666664,44318.33333333333,43825.0,43331.66666666666,45935.0,45535.0,S1,Short,2025-04-24T11:50:00+05:30,2025-04-24T11:25:00+05:30,Confirmed
ASTRAL,Capital Goods,1388.0,1389.1,1388.0,1395.7666666666664,1425.433333333333,1443.2666666666664,1472.933333333333,1502.6,1532.266666666666,1377.933333333333,1348.2666666666664,1330.433333333333,1312.6,1294.7666666666664,1409.6,1401.6,-,-,2025-04-24T11:50:00+05:30,-,-
PHOENIXLTD,Realty,1665.0,1667.0,1665.0,1691.3,1718.6,1763.2,1790.5,1817.7999999999997,1845.0999999999995,1646.6999999999998,1619.3999999999999,1574.7999999999997,1530.199999999999,1485.5999999999995,1704.2,1674.0,-,-,2025-04-24T11:50:00+05:30,-,-
COLPAL,Fast Moving Consumer Goods,2703.2,2707.6,2698.5,2684.5333333333333,2718.0666666666666,2747.5333333333333,2781.0666666666666,2814.6000000000004,2848.133333333333,2655.0666666666666,2621.5333333333333,2592.0666666666666,2562.6000000000004,2533.133333333333,2683.6,2662.6,-,-,2025-04-24T11:50:00+05:30,-,-
APOLLOHOSP,Healthcare,7109.0,7111.5,7106.5,7127.5,7183.5,7225.0,7281.0,7337.0,7393.0,7086.0,7030.0,6988.5,6947.0,6905.5,7155.0,7102.5,-,-,2025-04-24T11:50:00+05:30,-,-
BAJAJFINSV,Financial Services,2088.4,2097.4,2086.0,2092.0000000000005,2126.600000000001,2152.4000000000005,2187.000000000001,2221.6000000000013,2256.2000000000016,2066.2000000000007,2031.6000000000004,2005.8000000000006,1980.0000000000018,1954.2000000000007,2135.0,2101.7,-,-,2025-04-24T11:50:00+05:30,-,-
PATANJALI,Fast Moving Consumer Goods,1919.3,1921.5,1918.0,1967.7333333333333,1979.3666666666668,1995.5333333333335,2007.166666666667,2018.8000000000006,2030.4333333333334,1951.5666666666666,1939.9333333333332,1923.7666666666664,1907.599999999999,1891.4333333333334,1973.0,1959.1,S3,Short,2025-04-24T11:50:00+05:30,2025-04-24T11:10:00+05:30,Confirmed
ADANIPOWER,Power,578.5,579.0,578.4,579.1999999999999,584.3999999999999,589.4,594.5999999999999,599.8,604.9999999999998,574.1999999999998,568.9999999999999,563.9999999999998,558.9999999999998,553.9999999999995,583.2,578.0,-,-,2025-04-24T11:50:00+05:30,-,-
ONGC,Oil Gas & Consumable Fuels,249.38,249.6,249.25,249.94666666666663,254.97333333333327,257.77666666666664,262.8033333333333,267.8299999999999,272.85666666666657,247.14333333333326,242.11666666666662,239.31333333333322,236.50999999999988,233.70666666666648,250.9,249.01,-,-,2025-04-24T11:50:00+05:30,-,-
SWIGGY,Consumer Services,343.0,343.05,342.75,345.65000000000003,351.8500000000001,355.65000000000003,361.8500000000001,368.0500000000002,374.2500000000002,341.8500000000001,335.65000000000003,331.8500000000001,328.0500000000002,324.2500000000002,348.9,342.1,-,-,2025-04-24T11:50:00+05:30,-,-
AUROPHARMA,Healthcare,1266.1,1267.3,1265.3,1227.5333333333335,1272.266666666667,1297.7333333333336,1342.4666666666672,1387.2000000000007,1431.9333333333343,1202.066666666667,1157.3333333333335,1131.866666666667,1106.4000000000005,1080.9333333333343,1251.9,1239.8,-,-,2025-04-24T11:50:00+05:30,-,-
PRESTIGE,Realty,1294.6,1294.9,1294.0,1328.8333333333333,1349.7666666666664,1375.7333333333331,1396.6666666666663,1417.5999999999995,1438.5333333333328,1302.8666666666666,1281.9333333333334,1255.9666666666667,1230.0000000000005,1204.0333333333338,1321.9,1300.0,S1,Short,2025-04-24T11:50:00+05:30,2025-04-24T09:30:00+05:30,Confirmed
M&M,Automobile and Auto Components,2892.7,2893.8,2889.0,2888.933333333333,2951.866666666666,2985.933333333333,3048.866666666666,3111.7999999999993,3174.7333333333318,2854.866666666666,2791.933333333333,2757.866666666666,2723.7999999999993,2689.7333333333318,2928.0,2906.7,-,-,2025-04-24T11:50:00+05:30,-,-
COCHINSHIP,Capital Goods,1488.1,1491.1,1488.0,1487.3,1517.8999999999999,1550.1,1580.6999999999998,1611.2999999999993,1641.8999999999996,1455.1,1424.5,1392.3,1360.0999999999995,1327.8999999999996,1498.1,1483.1,-,-,2025-04-24T11:50:00+05:30,-,-
HAL,Capital Goods,4307.8,4311.7,4307.7,4307.433333333333,4359.566666666667,4412.133333333333,4464.266666666666,4516.399999999998,4568.533333333333,4254.866666666667,4202.733333333334,4150.166666666667,4097.5999999999985,4045.033333333333,4347.0,4301.0,-,-,2025-04-24T11:50:00+05:30,-,-
PREMIERENE,Capital Goods,1056.6,1057.55,1055.5,1064.4333333333334,1101.9666666666667,1135.2333333333333,1172.7666666666667,1210.3,1247.833333333333,1031.1666666666667,993.6333333333334,960.3666666666668,927.0999999999999,893.8333333333335,1066.0,1052.45,-,-,2025-04-24T11:50:00+05:30,-,-
PIDILITIND,Chemicals,3071.0,3073.1,3071.0,3053.9,3085.0,3103.1,3134.2,3165.2999999999993,3196.3999999999996,3035.8,3004.7000000000003,2986.6000000000004,2968.500000000001,2950.3999999999996,3084.0,3043.4,-,-,2025-04-24T11:50:00+05:30,-,-
SUNPHARMA,Healthcare,1798.4,1798.4,1796.0,1774.0666666666666,1806.0333333333333,1823.2666666666667,1855.2333333333333,1887.2000000000007,1919.166666666667,1756.8333333333333,1724.8666666666666,1707.6333333333332,1690.4,1673.166666666666,1795.0,1773.9,-,-,2025-04-24T11:50:00+05:30,-,-
HDFCAMC,Financial Services,4597.0,4600.0,4594.6,4558.5,4626.0,4692.5,4760.0,4827.5,4895.0,4492.0,4424.5,4358.0,4291.5,4225.0,4555.0,4511.1,-,-,2025-04-24T11:50:00+05:30,-,-
GAIL,Oil Gas & Consumable Fuels,193.27,193.33,193.02,192.73333333333335,195.5666666666667,197.63333333333335,200.4666666666667,203.3,206.13333333333344,190.66666666666669,187.83333333333334,185.76666666666668,183.69999999999993,181.63333333333333,194.15,191.9,-,-,2025-04-24T11:50:00+05:30,-,-
HCLTECH,Information Technology,1592.3,1593.6,1591.2,1579.2333333333333,1614.7666666666667,1635.5333333333333,1671.0666666666666,1706.5999999999995,1742.1333333333332,1558.4666666666667,1522.9333333333334,1502.1666666666667,1481.3999999999996,1460.6333333333332,1599.0,1581.6,-,-,2025-04-24T11:50:00+05:30,-,-
DABUR,Fast Moving Consumer Goods,488.05,488.2,487.3,485.20000000000005,488.3500000000001,490.50000000000006,493.6500000000001,496.80000000000007,499.9500000000003,483.05000000000007,479.90000000000003,477.75000000000006,475.5999999999999,473.45000000000005,488.3,484.45,-,-,2025-04-24T11:50:00+05:30,-,-
TVSMOTOR,Automobile and Auto Components,2777.9,2779.7,2774.9,2781.1,2841.7,2876.7,2937.2999999999997,2997.8999999999996,3058.5,2746.1,2685.5,2650.5,2615.5,2580.5,2820.0,2796.1,-,-,2025-04-24T11:50:00+05:30,-,-
EICHERMOT,Automobile and Auto Components,5700.5,5703.0,5696.0,5720.666666666667,5835.833333333334,5931.666666666667,6046.833333333334,6162.0,6277.166666666668,5624.833333333334,5509.666666666667,5413.833333333334,5318.0,5222.166666666668,5774.5,5719.5,-,-,2025-04-24T11:50:00+05:30,-,-
ABFRL,Consumer Services,272.25,272.6,272.25,272.3666666666667,276.23333333333335,279.56666666666666,283.43333333333334,287.30000000000007,291.16666666666674,269.03333333333336,265.1666666666667,261.83333333333337,258.5000000000001,255.16666666666674,274.5,272.95,-,-,2025-04-24T11:50:00+05:30,-,-
TIINDIA,Automobile and Auto Components,2660.1,2662.1,2660.1,2671.366666666667,2704.0333333333338,2735.066666666667,2767.733333333334,2800.4000000000015,2833.0666666666675,2640.3333333333335,2607.6666666666665,2576.633333333333,2545.5999999999995,2514.5666666666666,2678.7,2657.0,-,-,2025-04-24T11:50:00+05:30,-,-
BEL,Capital Goods,304.05,304.25,304.0,305.98333333333335,310.1666666666667,314.48333333333335,318.6666666666667,322.8499999999999,327.0333333333333,301.6666666666667,297.48333333333335,293.1666666666667,288.8499999999999,284.5333333333333,307.1,304.95,-,-,2025-04-24T11:50:00+05:30,-,-
INDUSINDBK,Financial Services,836.45,836.6,834.25,793.7333333333332,805.4666666666665,816.7333333333332,828.4666666666665,840.1999999999998,851.9333333333329,782.4666666666665,770.7333333333332,759.4666666666665,748.1999999999998,736.9333333333329,811.8,793.3,R3,Long,2025-04-24T11:50:00+05:30,2025-04-24T10:40:00+05:30,Confirmed
BPCL,Oil Gas & Consumable Fuels,302.8,303.25,302.7,301.8,305.3,310.15,313.65,317.15,320.65,296.95000000000005,293.45000000000005,288.6000000000001,283.7500000000002,278.9000000000001,304.25,300.8,-,-,2025-04-24T11:50:00+05:30,-,-
ZYDUSLIFE,Healthcare,880.75,881.75,880.25,864.5666666666666,876.4333333333332,884.8666666666666,896.7333333333331,908.5999999999995,920.4666666666662,856.1333333333332,844.2666666666667,835.8333333333333,827.3999999999999,818.9666666666662,871.75,861.5,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T11:25:00+05:30,Confirmed
BANDHANBNK,Financial Services,171.49,171.6,171.39,169.51333333333332,172.77666666666664,174.9633333333333,178.22666666666663,181.48999999999995,184.75333333333327,167.32666666666665,164.06333333333333,161.87666666666667,159.69000000000005,157.50333333333333,171.0,169.05,-,-,2025-04-24T11:50:00+05:30,-,-
RELIANCE,Oil Gas & Consumable Fuels,1297.4,1298.8,1296.7,1297.1333333333334,1308.8666666666668,1317.7333333333333,1329.4666666666667,1341.2000000000003,1352.9333333333334,1288.2666666666669,1276.5333333333335,1267.666666666667,1258.8000000000006,1249.9333333333338,1297.9,1292.4,-,-,2025-04-24T11:50:00+05:30,-,-
INDUSTOWER,Telecommunication,402.5,403.2,402.4,399.6666666666667,405.4333333333334,410.7666666666667,416.5333333333334,422.3000000000002,428.06666666666683,394.33333333333337,388.56666666666666,383.23333333333335,377.9,372.56666666666683,401.75,397.2,-,-,2025-04-24T11:50:00+05:30,-,-
TORNTPHARM,Healthcare,3333.2,3333.2,3329.4,3305.7999999999997,3381.4999999999995,3430.6,3506.2999999999997,3582.0,3657.699999999999,3256.6999999999994,3180.9999999999995,3131.899999999999,3082.7999999999993,3033.699999999999,3352.2,3322.1,-,-,2025-04-24T11:50:00+05:30,-,-
WIPRO,Information Technology,243.95,244.0,243.75,241.6833333333333,247.26666666666662,250.9333333333333,256.51666666666665,262.1,267.6833333333333,238.01666666666662,232.4333333333333,228.76666666666662,225.10000000000002,221.43333333333328,245.15,243.3,-,-,2025-04-24T11:50:00+05:30,-,-
MOTHERSON,Automobile and Auto Components,136.66,136.69,136.54,135.28,137.12,138.51,140.35,142.19000000000005,144.02999999999997,133.89000000000001,132.05,130.66000000000003,129.27000000000004,127.88000000000005,138.34,135.99,-,-,2025-04-24T11:50:00+05:30,-,-
HDFCLIFE,Financial Services,714.85,714.9,714.2,710.0333333333333,714.9666666666666,720.8333333333333,725.7666666666665,730.6999999999998,735.6333333333332,704.1666666666666,699.2333333333333,693.3666666666667,687.5,681.6333333333332,715.0,707.15,-,-,2025-04-24T11:50:00+05:30,-,-
BANKINDIA,Financial Services,118.75,118.9,118.71,117.38999999999999,119.95999999999998,122.13999999999999,124.70999999999998,127.27999999999997,129.84999999999997,115.20999999999998,112.63999999999999,110.45999999999998,108.27999999999997,106.09999999999997,118.39,116.79,-,-,2025-04-24T11:50:00+05:30,-,-
MAZDOCK,Capital Goods,2751.7,2754.9,2750.2,2769.366666666667,2825.5333333333338,2885.166666666667,2941.333333333334,2997.500000000001,3053.666666666668,2709.7333333333336,2653.5666666666666,2593.9333333333334,2534.3,2474.666666666668,2805.0,2771.0,-,-,2025-04-24T11:50:00+05:30,-,-
CIPLA,Healthcare,1547.1,1548.0,1546.4,1529.5666666666666,1543.1333333333332,1552.5666666666666,1566.1333333333332,1579.6999999999998,1593.2666666666664,1520.1333333333332,1506.5666666666666,1497.1333333333332,1487.6999999999998,1478.2666666666664,1536.4,1524.9,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T09:35:00+05:30,Confirmed
SIEMENS,Capital Goods,2889.5,2889.5,2882.5,2876.1666666666665,2910.833333333333,2949.6666666666665,2984.333333333333,3019.0,3053.666666666666,2837.333333333333,2802.6666666666665,2763.833333333333,2725.0,2686.166666666666,2915.5,2870.0,-,-,2025-04-24T11:50:00+05:30,-,-
TATAMOTORS,Automobile and Auto Components,665.9,666.3,664.65,651.5833333333334,669.8166666666667,679.7333333333333,697.9666666666667,716.1999999999998,734.4333333333334,641.6666666666667,623.4333333333334,613.5166666666668,603.5999999999999,593.6833333333334,671.0,660.2,-,-,2025-04-24T11:50:00+05:30,-,-
MPHASIS,Information Technology,2509.6,2515.3,2506.0,2488.866666666667,2542.3333333333335,2577.366666666667,2630.8333333333335,2684.2999999999993,2737.7666666666664,2453.8333333333335,2400.366666666667,2365.3333333333335,2330.2999999999993,2295.2666666666664,2539.0,2500.0,-,-,2025-04-24T11:50:00+05:30,-,-
CGPOWER,Capital Goods,651.35,651.35,650.5,655.5500000000001,666.6000000000001,673.0500000000001,684.1000000000001,695.1500000000001,706.2000000000003,649.1000000000001,638.0500000000001,631.6000000000001,625.1500000000001,618.7000000000003,663.15,656.5,-,-,2025-04-24T11:50:00+05:30,-,-
RVNL,Construction,373.9,373.9,373.5,372.2333333333333,378.9666666666666,384.0333333333333,390.7666666666666,397.4999999999998,404.2333333333331,367.1666666666666,360.4333333333333,355.36666666666656,350.2999999999997,345.2333333333331,377.0,371.05,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T09:30:00+05:30,Confirmed
POLYCAB,Capital Goods,5564.0,5564.5,5560.0,5567.333333333333,5672.666666666666,5730.833333333333,5836.166666666666,5941.5,6046.833333333332,5509.166666666666,5403.833333333333,5345.666666666666,5287.5,5229.333333333332,5625.0,5576.0,-,-,2025-04-24T11:50:00+05:30,-,-
KALYANKJIL,Consumer Durables,530.95,531.0,530.05,534.1166666666667,549.2833333333333,560.5666666666666,575.7333333333332,590.8999999999997,606.0666666666666,522.8333333333334,507.66666666666674,496.38333333333344,485.10000000000014,473.81666666666683,535.95,530.5,-,-,2025-04-24T11:50:00+05:30,-,-
SBIN,Financial Services,814.9,815.5,814.4,818.1833333333334,826.2666666666668,839.0833333333334,847.1666666666667,855.25,863.3333333333335,805.3666666666668,797.2833333333334,784.4666666666668,771.6500000000001,758.8333333333335,819.0,811.5,-,-,2025-04-24T11:50:00+05:30,-,-
SRF,Chemicals,3022.0,3024.0,3020.0,3002.2666666666664,3034.833333333333,3069.0666666666666,3101.633333333333,3134.2000000000007,3166.7666666666664,2968.033333333333,2935.4666666666662,2901.2333333333327,2866.999999999999,2832.7666666666664,3015.0,2975.1,-,-,2025-04-24T11:50:00+05:30,-,-
BHARATFORG,Automobile and Auto Components,1111.3,1114.6,1111.1,1123.6666666666667,1151.4333333333334,1167.3666666666666,1195.1333333333332,1222.8999999999996,1250.6666666666665,1107.7333333333336,1079.966666666667,1064.0333333333338,1048.1000000000004,1032.1666666666674,1129.0,1097.9,-,-,2025-04-24T11:50:00+05:30,-,-
SHRIRAMFIN,Financial Services,700.05,702.45,698.6,701.1999999999999,716.4999999999999,729.0999999999999,744.3999999999999,759.7,774.9999999999998,688.5999999999999,673.3,660.6999999999999,648.1000000000004,635.5,704.4,697.6,-,-,2025-04-24T11:50:00+05:30,-,-
GLENMARK,Healthcare,1435.4,1437.0,1434.6,1403.1666666666667,1424.3333333333335,1436.1666666666667,1457.3333333333335,1478.5,1499.666666666667,1391.3333333333335,1370.1666666666667,1358.3333333333335,1346.5,1334.666666666667,1418.9,1399.0,-,-,2025-04-24T11:50:00+05:30,-,-
LICI,Financial Services,818.0,818.15,817.55,818.8833333333333,828.7166666666667,836.7833333333334,846.6166666666668,856.4500000000005,866.2833333333333,810.8166666666666,800.9833333333332,792.9166666666665,784.8499999999997,776.7833333333333,824.5,816.5,-,-,2025-04-24T11:50:00+05:30,-,-
